method,question_id,question_text,question_type,legal_topic,answerability,gold_corpus_ids,rank,retrieved_corpus_id,score,hit,retrieved_article_number,retrieved_unit_number,retrieved_answer_source,retrieved_text
TF-IDF+LSA,Q066,Xodimning talabiga koʻra ish haqi saqlanmagan taʼtil majburiy beriladigan holatlar bormi?,paraphrase,leave_entitlement,answerable,UZLLC-LC-A242-U01,8,UZLLC-LC-A240-U01,0.23185812715805573,False,240,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 240-modda, U01","Jamoa kelishuvlarida yoxud jamoa shartnomasida yoki mehnat haqidagi boshqa huquqiy hujjatlarda, ular mavjud boʻlmaganda esa mehnat shartnomasida xodimga ish haqi qisman saqlanadigan taʼtil berish imkoniyati nazarda tutilishi va bunday taʼtilning kalendar yil davomidagi eng koʻp davomiyligi belgilanishi mumkin. Xodimga ish haqi qisman saqlanadigan taʼtil berish va uning davomiyligi toʻgʻrisidagi masala har bir muayyan holda mehnat shartnomasi taraflarining kelishuviga koʻra hal etiladi. Xodimning"
TF-IDF+LSA,Q066,Xodimning talabiga koʻra ish haqi saqlanmagan taʼtil majburiy beriladigan holatlar bormi?,paraphrase,leave_entitlement,answerable,UZLLC-LC-A242-U01,9,UZLLC-LC-A127-U01,0.19729406557651186,False,127,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 127-modda, U01",Ishga qabul qilish ish beruvchining buyrugʻi bilan rasmiylashtiriladi. Buyruq chiqarish uchun xodim bilan tuzilgan mehnat shartnomasi asos boʻladi. Tashkilot rahbarini ishga qabul qilish bevosita tashkilot mulkdori yoki taʼsis hujjatlariga muvofiq vakolatli organ tomonidan amalga oshiriladi. Tashkilot rahbari tashkilot mulkdori tomonidan yoki taʼsis hujjatlari bilan oʻziga berilgan vakolatlar doirasida xodimlar bilan mehnat shartnomalarini tuzadi. Ish beruvchining ishga qabul qilish toʻgʻrisidag
TF-IDF+LSA,Q066,Xodimning talabiga koʻra ish haqi saqlanmagan taʼtil majburiy beriladigan holatlar bormi?,paraphrase,leave_entitlement,answerable,UZLLC-LC-A242-U01,10,UZLLC-LC-A405-U01,0.19708293681341615,False,405,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 405-modda, U01","Homiladorlik va tugʻish taʼtili tugaganidan keyin, ayolning xohishiga koʻra, unga bolasi ikki yoshga toʻlguniga qadar bolani parvarishlash taʼtili berilib, bu davr uchun Oʻzbekiston Respublikasi Vazirlar Mahkamasi tomonidan belgilanadigan tartibda nafaqa toʻlanadi. Ayolga uning xohishiga koʻra, bolasi uch yoshga toʻlguniga qadar uni parvarishlash uchun ish haqi saqlanmagan holda qoʻshimcha taʼtil ham beriladi. Ushbu moddaning birinchi va ikkinchi qismlarida koʻrsatilgan bolani parvarishlash taʼt"
TF-IDF+LSA,Q067,Mehnatga haq toʻlash va ish haqi bir xil tushunchami yoki alohida tariflanadimi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A243-U01,1,UZLLC-LC-A243-U01,0.5090219592025327,True,243,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 243-modda, U01","Mehnatga haq toʻlash ish beruvchi tomonidan xodimga uning mehnati uchun toʻlovlar belgilash va ularni amalga oshirish yuzasidan mehnat shartnomasi taraflari oʻrtasidagi mehnat toʻgʻrisidagi qonunchilik, mehnat haqidagi boshqa huquqiy hujjatlar va mehnat shartnomasi bilan tartibga solingan munosabatlar tizimidir. Ish beruvchi tomonidan xodimning malakasiga, bajaradigan ishining murakkabligiga, miqdoriga, sifati va sharoitlariga qarab toʻlanadigan mehnat uchun mukofot summasi, shuningdek kompensat"
TF-IDF+LSA,Q067,Mehnatga haq toʻlash va ish haqi bir xil tushunchami yoki alohida tariflanadimi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A243-U01,2,UZLLC-LC-A249-U01,0.45441289333817453,False,249,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 249-modda, U01","Mehnatga haq toʻlash tizimi xodimlar ish haqi miqdorining mehnatning miqdori va sifatiga, ularning shaxsiy va jamoaviy natijalariga bogʻliqligini belgilash usulidir. Xodimlar mehnatiga haq toʻlash tizimi ish beruvchi tomonidan kasaba uyushmasi qoʻmitasi bilan kelishuvga koʻra belgilanadi, bundan ushbu Kodeksda ayrim toifadagi xodimlarga nisbatan nazarda tutilgan hollar mustasno. Tashkilotda ayrim toifadagi xodimlarga yoki tarkibiy boʻlinmalarga nisbatan mehnatga haq toʻlashning bir nechta tizimi"
TF-IDF+LSA,Q067,Mehnatga haq toʻlash va ish haqi bir xil tushunchami yoki alohida tariflanadimi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A243-U01,3,UZLLC-LC-A246-U01,0.4123992556279924,False,246,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 246-modda, U01","Mehnatga haq toʻlash shartlari va miqdori ish beruvchi hamda xodim oʻrtasidagi kelishuvga koʻra, bajariladigan ishning murakkabligi va shartlari, xodimning kasbiy-malakaviy va ishchanlik sifatlari, uning mehnati hamda tashkilotning xoʻjalik faoliyati natijalari hisobga olingan holda ushbu ish beruvchida amalda boʻlgan mehnatga haq toʻlash tizimlariga muvofiq belgilanadi. Mehnatga haq toʻlash tizimlari, shu jumladan tarif stavkalari, maoshlar, kompensatsiya xususiyatiga ega qoʻshimcha toʻlovlar v"
TF-IDF+LSA,Q067,Mehnatga haq toʻlash va ish haqi bir xil tushunchami yoki alohida tariflanadimi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A243-U01,4,UZLLC-LC-A247-U01,0.38733807223831496,False,247,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 247-modda, U01","Mehnatga haq toʻlash shartlari qanday tartibda belgilangan boʻlsa, xuddi shunday tartibda oʻzgartiriladi. Mehnatga haq toʻlash shartlarini xodim uchun noqulay tomonga oʻzgartirishga xodimning roziligisiz yoʻl qoʻyilmaydi. Istisno tariqasida: texnologiyada, ishlab chiqarish va mehnatni tashkil etishda oʻzgarishlar yuz berganda, ishlar (mahsulot, xizmatlar) hajmi qisqarganda, basharti mehnatga haq toʻlashning avvalgi shartlarini saqlab qolish mumkin boʻlmasa; qonunchilikka muvofiq boshqa hollarda "
TF-IDF+LSA,Q067,Mehnatga haq toʻlash va ish haqi bir xil tushunchami yoki alohida tariflanadimi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A243-U01,5,UZLLC-LC-A244-U01,0.36032678134935114,False,244,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 244-modda, U01","Mehnat toʻgʻrisidagi qonunchilikda xodimlarning mehnatiga haq toʻlash sohasidagi quyidagi asosiy kafolatlar nazarda tutiladi: mehnatga haq toʻlash sohasida kamsitishni taqiqlash; teng qiymatli mehnat uchun erkaklar va ayollarga teng miqdorda haq toʻlanishini taʼminlash; mehnatga haq toʻlashning eng kam miqdorini belgilash; ish beruvchining oʻz moliyaviy ahvolidan qatʼi nazar, qonunchilikda, mehnat haqidagi boshqa huquqiy hujjatlarda, mehnat shartnomasida belgilangan mehnatga haq toʻlash shartlar"
TF-IDF+LSA,Q067,Mehnatga haq toʻlash va ish haqi bir xil tushunchami yoki alohida tariflanadimi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A243-U01,6,UZLLC-LC-A245-U01,0.32987496609534284,False,245,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 245-modda, U01","Mehnatga haq toʻlashning eng kam miqdori Oʻzbekiston Respublikasi Prezidenti tomonidan insonning munosib turmush darajasini taʼminlash zarurati hamda Ijtimoiy-mehnat masalalari boʻyicha respublika uch tomonlama komissiyasi tomonidan ishlab chiqilgan takliflar hisobga olingan holda Oʻzbekiston Respublikasining butun hududida bir vaqtning oʻzida belgilanadi hamda tashkiliy-huquqiy shakllaridan, mulkchilik shakllaridan va idoraviy boʻysunuvidan qatʼi nazar, barcha ish beruvchilar uchun majburiydir."
TF-IDF+LSA,Q067,Mehnatga haq toʻlash va ish haqi bir xil tushunchami yoki alohida tariflanadimi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A243-U01,7,UZLLC-LC-A248-U01,0.2857031908322305,False,248,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 248-modda, U01","Ish haqi asosiy (bazaviy) va qoʻshimcha (oʻzgaruvchan) qismlardan iborat boʻladi. Ish haqining asosiy (bazaviy) qismi ushbu ish beruvchida amalda boʻlgan mehnatga haq toʻlash tizimi asosida belgilanadi va qonunchilikda belgilangan mehnatga haq toʻlashning eng kam miqdoridan kam boʻlmasligi kerak. Ish haqining asosiy (bazaviy) qismi uning doimiy tarkibiy qismi boʻlib, xodimga belgilangan mehnat normalariga (tarif stavkalariga, maoshlarga) koʻra haqiqatda ishlab berilgan vaqt yoki haqiqatda bajari"
TF-IDF+LSA,Q067,Mehnatga haq toʻlash va ish haqi bir xil tushunchami yoki alohida tariflanadimi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A243-U01,8,UZLLC-LC-A253-U02,0.27451916835615586,False,253,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 253-modda, U02",Oʻzbekiston Respublikasi Vazirlar Mahkamasi tomonidan ish haqi oyiga bir marta toʻlanadigan xodimlarning ayrim toifalari belgilanishi mumkin.
TF-IDF+LSA,Q067,Mehnatga haq toʻlash va ish haqi bir xil tushunchami yoki alohida tariflanadimi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A243-U01,9,UZLLC-LC-A253-U03,0.27398529474709765,False,253,3,"Oʻzbekiston Respublikasining Mehnat kodeksi, 253-modda, U03",Ish haqi toʻlanadigan kun dam olish kuniga yoki ishlanmaydigan bayram kuniga toʻgʻri kelib qolganda ish haqi ushbu kunlar arafasida toʻlanadi.
TF-IDF+LSA,Q067,Mehnatga haq toʻlash va ish haqi bir xil tushunchami yoki alohida tariflanadimi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A243-U01,10,UZLLC-LC-A240-U01,0.2699317495981861,False,240,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 240-modda, U01","Jamoa kelishuvlarida yoxud jamoa shartnomasida yoki mehnat haqidagi boshqa huquqiy hujjatlarda, ular mavjud boʻlmaganda esa mehnat shartnomasida xodimga ish haqi qisman saqlanadigan taʼtil berish imkoniyati nazarda tutilishi va bunday taʼtilning kalendar yil davomidagi eng koʻp davomiyligi belgilanishi mumkin. Xodimga ish haqi qisman saqlanadigan taʼtil berish va uning davomiyligi toʻgʻrisidagi masala har bir muayyan holda mehnat shartnomasi taraflarining kelishuviga koʻra hal etiladi. Xodimning"
TF-IDF+LSA,Q068,Xodimlar mehnatiga haq toʻlashda asosiy kafolatlar nimalardan iborat?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A244-U01,1,UZLLC-LC-A249-U01,0.5874858959629428,False,249,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 249-modda, U01","Mehnatga haq toʻlash tizimi xodimlar ish haqi miqdorining mehnatning miqdori va sifatiga, ularning shaxsiy va jamoaviy natijalariga bogʻliqligini belgilash usulidir. Xodimlar mehnatiga haq toʻlash tizimi ish beruvchi tomonidan kasaba uyushmasi qoʻmitasi bilan kelishuvga koʻra belgilanadi, bundan ushbu Kodeksda ayrim toifadagi xodimlarga nisbatan nazarda tutilgan hollar mustasno. Tashkilotda ayrim toifadagi xodimlarga yoki tarkibiy boʻlinmalarga nisbatan mehnatga haq toʻlashning bir nechta tizimi"
TF-IDF+LSA,Q068,Xodimlar mehnatiga haq toʻlashda asosiy kafolatlar nimalardan iborat?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A244-U01,2,UZLLC-LC-A244-U01,0.5773483083098012,True,244,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 244-modda, U01","Mehnat toʻgʻrisidagi qonunchilikda xodimlarning mehnatiga haq toʻlash sohasidagi quyidagi asosiy kafolatlar nazarda tutiladi: mehnatga haq toʻlash sohasida kamsitishni taqiqlash; teng qiymatli mehnat uchun erkaklar va ayollarga teng miqdorda haq toʻlanishini taʼminlash; mehnatga haq toʻlashning eng kam miqdorini belgilash; ish beruvchining oʻz moliyaviy ahvolidan qatʼi nazar, qonunchilikda, mehnat haqidagi boshqa huquqiy hujjatlarda, mehnat shartnomasida belgilangan mehnatga haq toʻlash shartlar"
TF-IDF+LSA,Q068,Xodimlar mehnatiga haq toʻlashda asosiy kafolatlar nimalardan iborat?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A244-U01,3,UZLLC-LC-A233-U01,0.33605683196269587,False,233,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 233-modda, U01","Har yilgi mehnat taʼtilida boʻlgan vaqti uchun xodimga ushbu Kodeksning 257-moddasiga muvofiq hisoblab chiqariladigan oʻrtacha ish haqining saqlanishi kafolatlanadi. Har yilgi mehnat taʼtili vaqti uchun haq toʻlashda yakshanba kuni inobatga olinmaydi. Har yilgi mehnat taʼtili vaqti uchun haq toʻlash jamoa shartnomasida, ichki hujjatlarda yoxud mehnat shartnomasida belgilangan muddatlarda, biroq taʼtil boshlanguniga qadar oxirgi ish kunidan kechiktirmay amalga oshiriladi."
TF-IDF+LSA,Q068,Xodimlar mehnatiga haq toʻlashda asosiy kafolatlar nimalardan iborat?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A244-U01,4,UZLLC-LC-A397-U01,0.2600403264624484,False,397,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 397-modda, U01",Uch yoshga toʻlmagan bolaning budjetdan moliyalashtiriladigan tashkilotlarda ishlaydigan ota-onasidan biriga (vasiysiga) haftasiga oʻttiz besh soatdan oshmaydigan ish vaqti davomiyligi belgilanadi. Ish vaqtining qisqartirilgan davomiyligida ushbu moddaning birinchi qismida koʻrsatilgan xodimlar mehnatiga haq toʻlash har kungi toʻliq ish davomiyligida ishlaydigan xodimlar uchun belgilangan miqdorda amalga oshiriladi. Uch yoshga toʻlmagan bolaning budjetdan moliyalashtirilmaydigan ish beruvchilard
TF-IDF+LSA,Q068,Xodimlar mehnatiga haq toʻlashda asosiy kafolatlar nimalardan iborat?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A244-U01,5,UZLLC-LC-A216-U01,0.24409940947612846,False,216,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 216-modda, U01","Har yilgi mehnat taʼtili dam olish va ishlash qobiliyatini tiklash uchun ish oʻrni (lavozimi) hamda oʻrtacha ish haqi saqlab qolingan holda xodim ishdan ozod etiladigan, xodimga har yili ish yili davomida beriladigan vaqt davridir. Barcha xodimlar, shu jumladan oʻrindoshlik asosida ishlaydigan xodimlar har yilgi mehnat taʼtiliga chiqish huquqiga ega. Har yilgi mehnat taʼtilining turlari quyidagilardan iborat: asosiy mehnat taʼtili (har yilgi asosiy eng kam yoki har yilgi asosiy uzaytirilgan); us"
TF-IDF+LSA,Q068,Xodimlar mehnatiga haq toʻlashda asosiy kafolatlar nimalardan iborat?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A244-U01,6,UZLLC-LC-A150-U01,0.22025745266136962,False,150,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 150-modda, U01","Mehnat shartnomasi oʻzgartirilganligini qonunga xilof deb hisoblovchi xodim oʻzi bilan tuzilgan mehnat shartnomasi oʻzgartirilganligi ustidan shikoyat qilishga haqli. Mehnat sharoitlari qonunga xilof ravishda oʻzgartirilgan taqdirda, xodimning avvalgi mehnat sharoitlarini tiklash toʻgʻrisidagi talablari qanoatlantirilishi lozim. Agar mehnat sharoitlarining qonunga xilof deb eʼtirof etilgan oʻzgarishlari xodimning mehnatga haq toʻlash miqdori kamayishiga olib kelgan boʻlsa, xodimning oʻziga yetka"
TF-IDF+LSA,Q068,Xodimlar mehnatiga haq toʻlashda asosiy kafolatlar nimalardan iborat?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A244-U01,7,UZLLC-LC-A245-U01,0.20240843437557743,False,245,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 245-modda, U01","Mehnatga haq toʻlashning eng kam miqdori Oʻzbekiston Respublikasi Prezidenti tomonidan insonning munosib turmush darajasini taʼminlash zarurati hamda Ijtimoiy-mehnat masalalari boʻyicha respublika uch tomonlama komissiyasi tomonidan ishlab chiqilgan takliflar hisobga olingan holda Oʻzbekiston Respublikasining butun hududida bir vaqtning oʻzida belgilanadi hamda tashkiliy-huquqiy shakllaridan, mulkchilik shakllaridan va idoraviy boʻysunuvidan qatʼi nazar, barcha ish beruvchilar uchun majburiydir."
TF-IDF+LSA,Q068,Xodimlar mehnatiga haq toʻlashda asosiy kafolatlar nimalardan iborat?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A244-U01,8,UZLLC-LC-A248-U01,0.19949544991283957,False,248,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 248-modda, U01","Ish haqi asosiy (bazaviy) va qoʻshimcha (oʻzgaruvchan) qismlardan iborat boʻladi. Ish haqining asosiy (bazaviy) qismi ushbu ish beruvchida amalda boʻlgan mehnatga haq toʻlash tizimi asosida belgilanadi va qonunchilikda belgilangan mehnatga haq toʻlashning eng kam miqdoridan kam boʻlmasligi kerak. Ish haqining asosiy (bazaviy) qismi uning doimiy tarkibiy qismi boʻlib, xodimga belgilangan mehnat normalariga (tarif stavkalariga, maoshlarga) koʻra haqiqatda ishlab berilgan vaqt yoki haqiqatda bajari"
TF-IDF+LSA,Q068,Xodimlar mehnatiga haq toʻlashda asosiy kafolatlar nimalardan iborat?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A244-U01,9,UZLLC-LC-A2-U01,0.19770867474525994,False,2,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 2-modda, U01","Ushbu Kodeksning asosiy vazifalari quyidagilardan iborat: xodimlar mehnat huquqlari va erkinliklarining, shu jumladan mehnat qilishga, erkin ish tanlashga, adolatli va xavfsiz mehnat sharoitlariga hamda ishsizlikdan himoyalanishga boʻlgan huquqining davlat kafolatlarini belgilash; ish beruvchilarning kadrlarni tanlash, joy-joyiga qoʻyish va samarali mehnat jarayonini tashkil etish sohasidagi huquqlari amalga oshirilishini taʼminlash; mehnat sohasida ijtimoiy sheriklikni ragʻbatlantirish va rivoj"
TF-IDF+LSA,Q068,Xodimlar mehnatiga haq toʻlashda asosiy kafolatlar nimalardan iborat?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A244-U01,10,UZLLC-LC-A234-U01,0.18390453809904098,False,234,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 234-modda, U01","Mehnat shartnomasi bekor qilinganda xodimga barcha foydalanilmagan har yilgi asosiy va qoʻshimcha mehnat taʼtillari uchun pulli kompensatsiya toʻlanadi. Xodimlarga ish davrida ularning xohishiga koʻra har yilgi mehnat taʼtili uchun taʼtilning ushbu Kodeksning 217-moddasida belgilangan eng kam davomiyligidan tashqari pulli kompensatsiya toʻlanishi mumkin. Pulli kompensatsiya toʻlashda yakshanba kuni inobatga olinmaydi. Oʻn sakkiz yoshga toʻlmagan xodimlarga, I yoki II guruh nogironligi boʻlgan xo"
TF-IDF+LSA,Q069,Eng kam ish haqi qonunda qanday belgilanadi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A245-U01,1,UZLLC-LC-A217-U01,0.5376993166347278,False,217,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 217-modda, U01",Har yilgi asosiy eng kam mehnat taʼtilining davomiyligi yigirma bir kalendar kunni tashkil etadi.
TF-IDF+LSA,Q069,Eng kam ish haqi qonunda qanday belgilanadi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A245-U01,2,UZLLC-CON-A42-U01,0.42184674289963886,False,42,1,"Oʻzbekiston Respublikasi Konstitutsiyasi, 42-modda, U01","Har kim munosib mehnat qilish, kasb va faoliyat turini erkin tanlash, xavfsizlik va gigiyena talablariga javob beradigan qulay mehnat sharoitlarida ishlash, mehnati uchun hech qanday kamsitishlarsiz hamda mehnatga haq toʻlashning belgilangan eng kam miqdoridan kam boʻlmagan tarzda adolatli haq olish, shuningdek ishsizlikdan qonunda belgilangan tartibda himoyalanish huquqiga ega."
TF-IDF+LSA,Q069,Eng kam ish haqi qonunda qanday belgilanadi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A245-U01,3,UZLLC-CON-A42-U02,0.4154008996531495,False,42,2,"Oʻzbekiston Respublikasi Konstitutsiyasi, 42-modda, U02",Mehnatga haq toʻlashning eng kam miqdori insonning munosib turmush darajasini taʼminlash zarurati hisobga olingan holda belgilanadi.
TF-IDF+LSA,Q069,Eng kam ish haqi qonunda qanday belgilanadi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A245-U01,4,UZLLC-LC-A240-U01,0.3994687864239981,False,240,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 240-modda, U01","Jamoa kelishuvlarida yoxud jamoa shartnomasida yoki mehnat haqidagi boshqa huquqiy hujjatlarda, ular mavjud boʻlmaganda esa mehnat shartnomasida xodimga ish haqi qisman saqlanadigan taʼtil berish imkoniyati nazarda tutilishi va bunday taʼtilning kalendar yil davomidagi eng koʻp davomiyligi belgilanishi mumkin. Xodimga ish haqi qisman saqlanadigan taʼtil berish va uning davomiyligi toʻgʻrisidagi masala har bir muayyan holda mehnat shartnomasi taraflarining kelishuviga koʻra hal etiladi. Xodimning"
TF-IDF+LSA,Q069,Eng kam ish haqi qonunda qanday belgilanadi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A245-U01,5,UZLLC-LC-A245-U01,0.3925062152411288,True,245,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 245-modda, U01","Mehnatga haq toʻlashning eng kam miqdori Oʻzbekiston Respublikasi Prezidenti tomonidan insonning munosib turmush darajasini taʼminlash zarurati hamda Ijtimoiy-mehnat masalalari boʻyicha respublika uch tomonlama komissiyasi tomonidan ishlab chiqilgan takliflar hisobga olingan holda Oʻzbekiston Respublikasining butun hududida bir vaqtning oʻzida belgilanadi hamda tashkiliy-huquqiy shakllaridan, mulkchilik shakllaridan va idoraviy boʻysunuvidan qatʼi nazar, barcha ish beruvchilar uchun majburiydir."
TF-IDF+LSA,Q069,Eng kam ish haqi qonunda qanday belgilanadi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A245-U01,6,UZLLC-LC-A216-U01,0.34179393363577526,False,216,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 216-modda, U01","Har yilgi mehnat taʼtili dam olish va ishlash qobiliyatini tiklash uchun ish oʻrni (lavozimi) hamda oʻrtacha ish haqi saqlab qolingan holda xodim ishdan ozod etiladigan, xodimga har yili ish yili davomida beriladigan vaqt davridir. Barcha xodimlar, shu jumladan oʻrindoshlik asosida ishlaydigan xodimlar har yilgi mehnat taʼtiliga chiqish huquqiga ega. Har yilgi mehnat taʼtilining turlari quyidagilardan iborat: asosiy mehnat taʼtili (har yilgi asosiy eng kam yoki har yilgi asosiy uzaytirilgan); us"
TF-IDF+LSA,Q069,Eng kam ish haqi qonunda qanday belgilanadi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A245-U01,7,UZLLC-LC-A248-U01,0.2708565118363062,False,248,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 248-modda, U01","Ish haqi asosiy (bazaviy) va qoʻshimcha (oʻzgaruvchan) qismlardan iborat boʻladi. Ish haqining asosiy (bazaviy) qismi ushbu ish beruvchida amalda boʻlgan mehnatga haq toʻlash tizimi asosida belgilanadi va qonunchilikda belgilangan mehnatga haq toʻlashning eng kam miqdoridan kam boʻlmasligi kerak. Ish haqining asosiy (bazaviy) qismi uning doimiy tarkibiy qismi boʻlib, xodimga belgilangan mehnat normalariga (tarif stavkalariga, maoshlarga) koʻra haqiqatda ishlab berilgan vaqt yoki haqiqatda bajari"
TF-IDF+LSA,Q069,Eng kam ish haqi qonunda qanday belgilanadi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A245-U01,8,UZLLC-LC-A253-U01,0.24860907220382947,False,253,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 253-modda, U01","Xodimlarga ish haqi toʻlash muddatlari jamoa shartnomasida yoki ichki hujjatda, ular mavjud boʻlmaganda esa mehnat shartnomasida shart qilib koʻrsatilgan muddatlarda belgilanadi va har yarim oyda bir martadan kam boʻlishi mumkin emas. Xodimlarga oylik ish haqi, qoida tariqasida, oʻn olti kundan koʻp boʻlmagan tanaffus bilan ikki qismga boʻlingan holda (boʻnakda va qolgan qismi miqdorida) toʻlanadi."
TF-IDF+LSA,Q069,Eng kam ish haqi qonunda qanday belgilanadi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A245-U01,9,UZLLC-LC-A243-U01,0.2342455324296286,False,243,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 243-modda, U01","Mehnatga haq toʻlash ish beruvchi tomonidan xodimga uning mehnati uchun toʻlovlar belgilash va ularni amalga oshirish yuzasidan mehnat shartnomasi taraflari oʻrtasidagi mehnat toʻgʻrisidagi qonunchilik, mehnat haqidagi boshqa huquqiy hujjatlar va mehnat shartnomasi bilan tartibga solingan munosabatlar tizimidir. Ish beruvchi tomonidan xodimning malakasiga, bajaradigan ishining murakkabligiga, miqdoriga, sifati va sharoitlariga qarab toʻlanadigan mehnat uchun mukofot summasi, shuningdek kompensat"
TF-IDF+LSA,Q069,Eng kam ish haqi qonunda qanday belgilanadi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A245-U01,10,UZLLC-LC-A253-U03,0.22944861405012884,False,253,3,"Oʻzbekiston Respublikasining Mehnat kodeksi, 253-modda, U03",Ish haqi toʻlanadigan kun dam olish kuniga yoki ishlanmaydigan bayram kuniga toʻgʻri kelib qolganda ish haqi ushbu kunlar arafasida toʻlanadi.
TF-IDF+LSA,Q070,Ish haqi kamida har yarim oyda bir marta toʻlanishi kerakmi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A253-U01,1,UZLLC-LC-A253-U01,0.7896965814574819,True,253,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 253-modda, U01","Xodimlarga ish haqi toʻlash muddatlari jamoa shartnomasida yoki ichki hujjatda, ular mavjud boʻlmaganda esa mehnat shartnomasida shart qilib koʻrsatilgan muddatlarda belgilanadi va har yarim oyda bir martadan kam boʻlishi mumkin emas. Xodimlarga oylik ish haqi, qoida tariqasida, oʻn olti kundan koʻp boʻlmagan tanaffus bilan ikki qismga boʻlingan holda (boʻnakda va qolgan qismi miqdorida) toʻlanadi."
TF-IDF+LSA,Q070,Ish haqi kamida har yarim oyda bir marta toʻlanishi kerakmi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A253-U01,2,UZLLC-LC-A253-U02,0.3483376951269408,False,253,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 253-modda, U02",Oʻzbekiston Respublikasi Vazirlar Mahkamasi tomonidan ish haqi oyiga bir marta toʻlanadigan xodimlarning ayrim toifalari belgilanishi mumkin.
TF-IDF+LSA,Q070,Ish haqi kamida har yarim oyda bir marta toʻlanishi kerakmi?,paraphrase,wages_and_payments,answerable,UZLLC-LC-A253-U01,3,UZLLC-LC-A162-U01,0.32833449327287734,False,162,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 162-modda, U01","Xodim bilan tuzilgan mehnat shartnomasini bekor qilishga olib kelishi mumkin boʻlgan mehnat majburiyatlarining bir marta qoʻpol ravishda buzilishlari roʻyxati: ichki mehnat tartibi qoidalari; ushbu Kodeksda nazarda tutilgan hollarda tashkilot mulkdori va rahbari oʻrtasida tuzilgan mehnat shartnomasi, shuningdek xodim va ish beruvchi oʻrtasidagi mehnat shartnomasi; oʻziga nisbatan intizom toʻgʻrisidagi ustavlar va nizomlarning amal qilishi tatbiq etiladigan ayrim toifadagi xodimlarga nisbatan qoʻ"
